Sequence_ID,Motif_ID,Position,Direction,Score,P-value,Full/ Half-site
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,248,-,-4.391,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2481,-,-4.392,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2389,-,-4.392,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1241,-,-4.393,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,21,-,-4.393,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2551,-,-4.394,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,797,-,-4.394,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,42,-,-4.395,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1603,-,-4.397,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1175,-,-4.397,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1106,-,-4.398,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,888,-,-4.398,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,555,-,-4.398,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,67,-,-4.398,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1950,-,-4.4,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,501,-,-4.401,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,41,-,-4.401,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1496,-,-4.402,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,146,-,-4.403,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1498,-,-4.404,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,173,-,-4.405,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1121,-,-4.406,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,31,-,-4.406,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1818,-,-4.407,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,412,-,-4.409,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2258,-,-4.411,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,792,-,-4.411,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,550,-,-4.411,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,679,-,-4.412,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1789,-,-4.413,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,189,-,-4.413,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,990,-,-4.414,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2012,-,-4.418,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1716,-,-4.42,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,427,-,-4.42,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1612,-,-4.422,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1220,-,-4.423,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,447,-,-4.423,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1712,-,-4.425,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,920,-,-4.425,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,284,-,-4.425,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,99,-,-4.425,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2390,-,-4.426,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,78,-,-4.427,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1830,-,-4.429,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,377,-,-4.43,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,408,-,-4.432,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,332,-,-4.433,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2327,-,-4.434,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,162,-,-4.435,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1651,-,-4.436,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1611,-,-4.436,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1628,-,-4.438,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1041,-,-4.438,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2075,-,-4.439,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1858,-,-4.439,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2192,-,-4.443,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2087,-,-4.443,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1895,-,-4.444,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,384,-,-4.444,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2197,-,-4.445,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1383,-,-4.446,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2202,-,-4.447,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1005,-,-4.447,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1542,-,-4.448,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1287,-,-4.448,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,405,-,-4.448,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1987,-,-4.449,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,348,-,-4.449,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,81,-,-4.45,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,74,-,-4.451,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1437,-,-4.452,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2042,-,-4.453,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1962,-,-4.453,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1270,-,-4.453,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2233,-,-4.454,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2090,-,-4.457,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2203,-,-4.458,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2200,-,-4.458,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1911,-,-4.458,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,959,-,-4.458,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,957,-,-4.458,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2495,-,-4.459,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1808,-,-4.459,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2372,-,-4.46,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2030,-,-4.46,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1523,-,-4.46,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,387,-,-4.465,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,329,-,-4.465,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2278,-,-4.47,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1745,-,-4.471,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2343,-,-4.472,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1798,-,-4.473,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1203,-,-4.473,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,299,-,-4.473,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2109,-,-4.474,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,627,-,-4.475,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1033,-,-4.476,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2520,-,-4.478,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2229,-,-4.478,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,945,-,-4.479,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2514,-,-4.48,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1717,-,-4.48,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1684,-,-4.485,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,542,-,-4.485,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2524,-,-4.488,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,834,-,-4.488,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2344,-,-4.491,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1566,-,-4.492,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1276,-,-4.492,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,490,-,-4.492,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,30,-,-4.492,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2094,-,-4.493,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1127,-,-4.493,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1012,-,-4.493,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,906,-,-4.494,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1146,-,-4.496,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,675,-,-4.496,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1070,-,-4.497,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1801,-,-4.499,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1317,-,-4.499,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1547,-,-4.5,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2280,-,-4.502,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1427,-,-4.504,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2451,-,-4.505,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1271,-,-4.507,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,437,-,-4.508,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2324,-,-4.509,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1534,-,-4.511,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2133,-,-4.512,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2026,-,-4.513,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2427,-,-4.514,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1483,-,-4.514,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,327,-,-4.514,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2166,-,-4.515,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,916,-,-4.515,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1902,-,-4.516,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2091,-,-4.517,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,210,-,-4.517,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,901,-,-4.519,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,728,-,-4.52,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,714,-,-4.521,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1851,-,-4.522,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1618,-,-4.522,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,806,-,-4.522,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2519,-,-4.523,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2309,-,-4.523,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2288,-,-4.523,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2325,-,-4.524,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1766,-,-4.524,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1927,-,-4.526,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,333,-,-4.526,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2013,-,-4.527,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,115,-,-4.527,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2452,-,-4.528,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1913,-,-4.53,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1699,-,-4.531,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,255,-,-4.535,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,206,-,-4.537,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,339,-,-4.539,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1768,-,-4.54,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1595,-,-4.541,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2431,-,-4.544,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1608,-,-4.544,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1399,-,-4.544,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1397,-,-4.544,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1022,-,-4.545,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2508,-,-4.546,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1004,-,-4.546,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2131,-,-4.549,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1963,-,-4.549,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2289,-,-4.551,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1813,-,-4.551,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,131,-,-4.551,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1014,-,-4.552,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2076,-,-4.553,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1149,-,-4.553,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,699,-,-4.553,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2177,-,-4.555,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,467,-,-4.558,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2274,-,-4.559,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,598,-,-4.56,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1054,-,-4.561,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,783,-,-4.562,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2222,-,-4.564,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,981,-,-4.564,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,66,-,-4.565,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2540,-,-4.566,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1835,-,-4.566,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1230,-,-4.567,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2544,-,-4.568,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1502,-,-4.57,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,234,-,-4.57,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1421,-,-4.571,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,706,-,-4.572,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1572,-,-4.573,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,494,-,-4.573,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1570,-,-4.574,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,929,-,-4.575,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,575,-,-4.577,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,277,-,-4.579,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,413,-,-4.58,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,199,-,-4.58,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,79,-,-4.58,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,346,-,-4.583,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1422,-,-4.584,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1664,-,-4.588,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,872,-,-4.588,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,939,-,-4.59,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,670,-,-4.593,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2112,-,-4.594,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,760,-,-4.595,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2317,-,-4.596,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,506,-,-4.597,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,45,-,-4.597,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2413,-,-4.598,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,534,-,-4.598,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1304,-,-4.599,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,813,-,-4.6,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2121,-,-4.601,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1593,-,-4.601,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1181,-,-4.601,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1161,-,-4.605,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,313,-,-4.605,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,851,-,-4.606,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,887,-,-4.607,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2167,-,-4.608,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2123,-,-4.61,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1456,-,-4.61,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2392,-,-4.613,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1367,-,-4.613,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2236,-,-4.616,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1921,-,-4.616,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1298,-,-4.621,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1200,-,-4.621,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,424,-,-4.621,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1989,-,-4.625,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1619,-,-4.625,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2321,-,-4.626,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1733,-,-4.629,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1084,-,-4.63,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,396,-,-4.633,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1440,-,-4.635,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,951,-,-4.637,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2279,-,-4.638,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,374,-,-4.641,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1744,-,-4.643,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1583,-,-4.646,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1093,-,-4.647,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1319,-,-4.649,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,267,-,-4.65,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2329,-,-4.653,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1490,-,-4.653,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1731,-,-4.654,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,612,-,-4.654,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1653,-,-4.656,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1034,-,-4.656,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,316,-,-4.657,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1787,-,-4.658,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,513,-,-4.658,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2371,-,-4.659,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2253,-,-4.661,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,90,-,-4.661,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1882,-,-4.663,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1876,-,-4.664,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,768,-,-4.664,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1881,-,-4.666,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,343,-,-4.668,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,379,-,-4.669,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1144,-,-4.671,9.999000099990002e-05,1
